,Country,year,Revenue,II,UP,CPS,EI,IA,lnRevenue,lnII,lnUP,lnCPS,lnEI,lnIA,,,,
780,112,2014,906.82,0.837,6546012,62,0.755,1049.7,6.809943974,-0.177931208,15.69436657,4.127134385,-0.28103753,6.956259688,,,,
781,112,2015,941.89,0.839,6578828,64,0.757,1172.3,6.847888495,-0.175544573,15.69936717,4.158883083,-0.278392026,7.06672291,,,,
782,112,2016,1031.205,0.843,6617169,62,0.759,1335.9,6.9384833,-0.170788321,15.70517819,4.127134385,-0.275753502,7.197360501,,,,
783,112,2017,1152.304,0.848,6659350,63,0.759,1543.2,7.049518695,-0.164874643,15.71153244,4.143134726,-0.275753502,7.341613462,,,,
784,112,2018,1300.301,0.851,6706183,64,0.759,1618.6,7.170351055,-0.16134315,15.71854049,4.158883083,-0.275753502,7.389316857,,,,
785,113,2012,267.242,1,2167459,68,0.672,232.35,5.588154615,0,14.58906607,4.219507705,-0.397496938,5.448244856,,,,
786,113,2013,332.477,1,2308185,68,0.688,261.19,5.806570685,0,14.65197206,4.219507705,-0.373966441,5.565248112,,,,
787,113,2014,409.812,1,2431360,68,0.679,283.92,6.015698518,0,14.70396133,4.219507705,-0.387134151,5.648692508,,,,
788,113,2015,466.46,1,2538642,71,0.67,294.11,6.145172272,0,14.74713985,4.262679877,-0.400477567,5.683953847,,,,
789,113,2016,511.628,1,2628228,61,0.661,293.82,6.237597798,0,14.78182041,4.110873864,-0.414001439,5.682967335,,,,
790,113,2017,540.955,1,2699602,63,0.661,225.65,6.293336096,0,14.80861491,4.143134726,-0.414001439,5.418985126,,,,
791,113,2018,601.419,1,2757615,62,0.661,181.93,6.399291863,0,14.82987673,4.127134385,-0.414001439,5.203621998,,,,
792,114,2012,351.454,0.785,10826124,44,0.763,793.7,5.862078835,-0.242071561,16.19747266,3.784189634,-0.270497248,6.676705556,,,,
793,114,2013,370.637,0.79,10778604,43,0.767,801.9,5.915223147,-0.235722334,16.19307362,3.761200116,-0.265268478,6.686983912,,,,
794,114,2014,383.894,0.797,10730940,43,0.765,844.2,5.950366473,-0.2269006,16.18864172,3.761200116,-0.267879445,6.738389433,,,,
795,114,2015,398.771,0.802,10678041,46,0.767,933.1,5.988387317,-0.220646671,16.18369995,3.828641396,-0.265268478,6.838512376,,,,
796,114,2016,421.221,0.809,10619630,48,0.762,1022.3,6.043157637,-0.211956362,16.17821473,3.871201011,-0.271808723,6.92981027,,,,
797,114,2017,467.208,0.82,10564709,48,0.762,1092.6,6.146774555,-0.198450939,16.17302966,3.871201011,-0.271808723,6.996315456,,,,
798,114,2018,523.866,0.827,10511329,47,0.762,1172,6.261235926,-0.189950584,16.16796419,3.850147602,-0.271808723,7.06646697,,,,
799,115,2012,4460.775,0.83,105669949,28,0.793,2817.7,8.403077797,-0.186329578,18.47583111,3.33220451,-0.231932057,7.943676228,,,,
800,115,2013,4720.239,0.832,105998510,28,0.802,3079.2,8.459614713,-0.183922838,18.4789356,3.33220451,-0.220646671,8.032425102,,,,
801,115,2014,4622.861,0.831,106354643,28,0.806,3242.1,8.438769056,-0.185125484,18.48228976,3.33220451,-0.215671536,8.083976547,,,,
802,115,2015,4320.661,0.828,106703732,29,0.821,3372.9,8.371163679,-0.188742125,18.48556669,3.36729583,-0.19723217,8.123528187,,,,
803,115,2016,4315.362,0.828,107050095,29,0.826,2457.1,8.369936493,-0.188742125,18.48880746,3.36729583,-0.191160505,7.806737072,,,,
804,115,2017,4686.268,0.831,107349518,29,0.832,2439,8.452391809,-0.185125484,18.49160059,3.36729583,-0.183922838,7.799343398,,,,
805,115,2018,5330.888,0.834,107539347,28,0.832,2455.1,8.581273107,-0.181521877,18.49336736,3.33220451,-0.183922838,7.805922773,,,,
806,116,2012,45.145,0.413,1787432,53,0.443,81.5,3.809879532,-0.884307686,14.39629051,3.970291914,-0.814185509,4.40060302,,,,
807,116,2013,49.269,0.415,1832232,53,0.44,86.4,3.89729508,-0.879476759,14.42104545,3.970291914,-0.820980552,4.458987676,,,,
808,116,2014,53.931,0.422,1880560,53,0.445,92.6,3.987705452,-0.862749965,14.44708016,3.970291914,-0.809680997,4.528289142,,,,
809,116,2015,57.135,0.431,1933197,54,0.434,98.7,4.045416889,-0.841647189,14.47468567,3.988984047,-0.834710745,4.592084946,,,,
810,116,2016,59.765,0.435,1990234,54,0.45,93.2,4.090420205,-0.832409248,14.50376278,3.988984047,-0.798507696,4.534747722,,,,
811,116,2017,63.172,0.441,2051735,55,0.453,89.7,4.145861165,-0.818710404,14.53419633,4.007333185,-0.791863153,4.496470769,,,,
812,116,2018,69.951,0.449,2117287,56,0.457,88.27,4.247794997,-0.800732391,14.56564611,4.025351691,-0.783071888,4.480400299,,,,
813,117,2012,2524.701,0.94,24058860,44,0.747,1633.2,7.833877919,-0.061875404,16.99601389,3.784189634,-0.291690094,7.398296559,,,,
814,117,2013,2870.781,0.939,24865453,46,0.77,1577.2,7.962339397,-0.0629398,17.02898997,3.828641396,-0.261364764,7.363406402,,,,
815,117,2014,3306.925,0.941,25648738,46,0.787,1826,8.103774034,-0.060812139,17.06000493,3.828641396,-0.239527031,7.509883061,,,,
816,117,2015,3642.907,0.943,26382755,52,0.794,1799.4,8.200537268,-0.058688996,17.08822113,3.951243719,-0.230671818,7.495208555,,,,
817,117,2016,3917.472,0.942,27057429,46,0.794,1804.4,8.273201827,-0.059750004,17.11347217,3.828641396,-0.230671818,7.497983406,,,,
818,117,2017,4155.043,0.937,27678169,49,0.794,1610.9,8.332078056,-0.065071997,17.13615454,3.891820298,-0.230671818,7.384548308,,,,
819,117,2018,4607.038,0.937,28255384,49,0.794,1533.4,8.435340413,-0.065071997,17.15679458,3.891820298,-0.230671818,7.335242771,,,,
820,118,2012,64.334,0.501,5977690,36,0.333,96.2,4.164088263,-0.691149178,15.60354476,3.583518938,-1.099612789,4.566429358,,,,
821,118,2013,70.78,0.501,6204708,41,0.34,106.3,4.259576475,-0.691149178,15.64081892,3.713572067,-1.078809661,4.666265285,,,,
822,118,2014,78.132,0.506,6440431,41,0.348,96.3,4.358399704,-0.68121861,15.67810602,3.713572067,-1.055552799,4.567468319,,,,
823,118,2015,82.328,0.51,6685973,44,0.349,100.66,4.410711269,-0.673344553,15.71552231,3.784189634,-1.052683357,4.611748501,,,,
824,118,2016,82.953,0.515,6941404,45,0.348,121,4.418274182,-0.663588378,15.75301462,3.80666249,-1.055552799,4.795790546,,,,
825,118,2017,83.515,0.521,7207019,45,0.349,136.5,4.425026256,-0.652005237,15.79056597,3.80666249,-1.052683357,4.916324615,,,,
826,118,2018,89.587,0.526,7481990,45,0.352,148.9,4.49521022,-0.642454066,15.82800936,3.80666249,-1.044124103,5.00327494,,,,
827,119,2012,96.841,0.739,3985121,39,0.741,81,4.573070458,-0.302457358,15.19807823,3.663561646,-0.299754654,4.394449155,,,,
828,119,2013,105.851,0.742,3973872,42,0.744,92.2,4.662032445,-0.298406036,15.19525149,3.737669618,-0.295714244,4.523960131,,,,
829,119,2014,112.77,0.741,3963388,42,0.756,102.9,4.725350346,-0.299754654,15.19260977,3.737669618,-0.279713903,4.633757643,,,,
830,119,2015,117.872,0.743,3951845,40,0.766,113.2,4.76959929,-0.297059234,15.18969312,3.688879454,-0.266573109,4.729156166,,,,
831,119,2016,125.399,0.747,3939250,42,0.775,128.1,4.831500654,-0.291690094,15.18650091,3.737669618,-0.25489225,4.852811209,,,,
832,119,2017,136.259,0.749,3927608,41,0.779,149.7,4.914557486,-0.289016295,15.18354115,3.713572067,-0.249744233,5.008633291,,,,
833,119,2018,151.268,0.759,3916682,39,0.783,171.1,5.019053098,-0.275753502,15.18075542,3.663561646,-0.244622583,5.142248181,,,,
834,120,2012,3.111,0.81,47790,52,0.71,20.8,1.134944218,-0.210721031,10.77457169,3.951243719,-0.342490309,3.034952987,,,,
835,120,2013,3.404,0.816,49055,54,0.717,23,1.224951211,-0.203340924,10.8006974,3.988984047,-0.332679438,3.135494216,,,,
836,120,2014,3.498,0.819,50219,54,0.754,23.3,1.252191377,-0.199671195,10.82414872,3.988984047,-0.282362911,3.148453361,,,,
837,120,2015,3.66,0.824,51754,56,0.763,27.6,1.297463147,-0.193584749,10.854257,4.025351691,-0.270497248,3.317815773,,,,
838,120,2016,3.819,0.826,52859,58,0.761,30.3,1.339988608,-0.191160505,10.87538327,4.060443011,-0.273121921,3.411147713,,,,
839,120,2017,4.023,0.831,53922,60,0.752,35,1.392027893,-0.185125484,10.89529384,4.094344562,-0.285018955,3.555348061,,,,
840,120,2018,4.159,0.835,54855,66,0.752,36.2,1.425274661,-0.180323554,10.91244862,4.189654742,-0.285018955,3.589059119,,,,
841,121,2012,23.918,0.405,2661001,31,0.364,6,3.174631314,-0.903868212,14.79421293,3.433987204,-1.010601411,1.791759469,,,,
842,121,2013,26.205,0.424,2748063,30,0.372,8.1,3.265950232,-0.858021824,14.82640686,3.401197382,-0.988861425,2.091864062,,,,
843,121,2014,28.245,0.426,2837172,30,0.374,4.4,3.340916451,-0.853315933,14.85831834,3.401197382,-0.983499482,1.481604541,,,,
844,121,2015,28.916,0.388,2928221,29,0.382,2.4,3.364395075,-0.946749939,14.88990563,3.36729583,-0.96233467,0.875468737,,,,
845,121,2016,28.832,0.379,3021533,30,0.387,5.5,3.361485881,-0.970219074,14.92127488,3.401197382,-0.949330586,1.704748092,,,,
846,121,2017,29.751,0.394,3117883,30,0.399,5.1,3.392862745,-0.93140437,14.9526648,3.401197382,-0.918793862,1.62924054,,,,
847,121,2018,32.773,0.397,3217272,30,0.403,5.7,3.489605006,-0.923818998,14.98404435,3.401197382,-0.908818717,1.740466175,,,,
848,122,2012,1749.067,0.998,5312437,87,0.816,1109.8,7.466837782,-0.002002003,15.48556123,4.465908119,-0.203340924,7.011935098,,,,
849,122,2013,1815.196,1,5399162,86,0.818,1189.9,7.50394873,0,15.50175431,4.454347296,-0.200892942,7.081624549,,,,
850,122,2014,1812.74,1,5469724,86,0.828,1186.4,7.502594792,0,15.51473872,4.454347296,-0.188742125,7.078678791,,,,
851,122,2015,1765.722,1,5535002,85,0.828,1205.1,7.476314951,0,15.52660249,4.442651256,-0.188742125,7.09431783,,,,
852,122,2016,1800.777,1,5607283,84,0.836,1291.3,7.495973517,0,15.53957685,4.430816799,-0.179126666,7.163404742,,,,
853,122,2017,1967.668,1,5612253,84,0.837,1390.3,7.584604364,0,15.5404628,4.430816799,-0.177931208,7.23727483,,,,
854,122,2018,2287.057,1,5638676,85,0.837,1467.3,7.735021117,0,15.54515984,4.442651256,-0.177931208,7.291179256,,,,
855,123,2012,190.861,0.838,2935234,46,0.824,152.8,5.251545414,-0.176737179,14.89229774,3.828641396,-0.193584749,5.029129877,,,,
856,123,2013,201.899,0.842,2930811,47,0.823,167,5.307767572,-0.171975265,14.89078973,3.850147602,-0.194799078,5.117993812,,,,
857,123,2014,213.041,0.845,2926070,47,0.821,147.5,5.361484635,-0.168418652,14.88917078,3.850147602,-0.19723217,4.993828176,,,,
858,123,2015,222.526,0.85,2922832,51,0.823,172.1,5.405043949,-0.162518929,14.88806357,3.931825633,-0.194799078,5.148075703,,,,
859,123,2016,237.568,0.855,2922095,51,0.822,202.7,5.470453898,-0.15665381,14.88781138,3.931825633,-0.196014884,5.311727053,,,,
860,123,2017,257.57,0.859,2923642,50,0.824,216.2,5.551291528,-0.151986357,14.88834066,3.912023005,-0.193584749,5.376203905,,,,
861,123,2018,282.873,0.865,2926332,50,0.824,225.6,5.644998034,-0.145025772,14.88926032,3.912023005,-0.193584749,5.41876352,,,,
862,124,2012,123.923,0.849,1092516,61,0.859,237.7,4.819660405,-0.163696093,13.90399385,4.110873864,-0.151986357,5.471009374,,,,
863,124,2013,133.149,0.847,1098614,57,0.881,250.2,4.891468802,-0.166054584,13.90955994,4.043051268,-0.126697653,5.522260598,,,,
864,124,2014,134.517,0.852,1104335,57,0.876,267.5,4.901690585,-0.160168752,13.9147539,4.043051268,-0.132389188,5.589119566,,,,
865,124,2015,136.923,0.852,1109788,60,0.875,302.2,4.919418724,-0.160168752,13.91967956,4.094344562,-0.133531393,5.71108905,,,,
866,124,2016,146.49,0.857,1115536,61,0.885,339.7,4.986957167,-0.15431736,13.92484556,4.110873864,-0.122167634,5.828062875,,,,
867,124,2017,158.122,0.865,1121491,61,0.893,399.1,5.063366887,-0.145025772,13.93016961,4.110873864,-0.113168698,5.989212012,,,,
868,124,2018,171.382,0.872,1131123,60,0.893,442.5,5.143894983,-0.136965855,13.9387215,4.094344562,-0.113168698,6.092440464,,,,
869,125,2012,652.703,0.722,33429132,43,0.685,918.8,6.481122202,-0.32573014,17.32493829,3.761200116,-0.378336441,6.823068471,,,,
870,125,2013,729.183,0.724,34249974,42,0.695,953.7,6.591924729,-0.322963887,17.34919636,3.737669618,-0.363843433,6.860349157,,,,
871,125,2014,784.838,0.724,35079618,42,0.705,954.9,6.665477327,-0.322963887,17.37313084,3.737669618,-0.349557476,6.861606623,,,,
872,125,2015,805.443,0.724,35905874,44,0.72,890.4,6.691392437,-0.322963887,17.39641146,3.784189634,-0.328504067,6.7916708,,,,
873,125,2016,785.01,0.722,36724030,45,0.721,1004.4,6.665696457,-0.32573014,17.41894187,3.80666249,-0.327116142,6.912145627,,,,
874,125,2017,758.584,0.721,37534797,43,0.721,1028.5,6.631453538,-0.327116142,17.44077898,3.761200116,-0.327116142,6.935856709,,,,
875,125,2018,794.696,0.72,38339668,43,0.721,1047.2,6.677959652,-0.328504067,17.46199564,3.761200116,-0.327116142,6.953875215,,,,
876,126,2012,5375.429,0.866,36904876,65,0.8,5746.4,8.589593664,-0.14387037,17.42385424,4.17438727,-0.223143551,8.656328851,,,,
877,126,2013,5794.384,0.864,36891840,59,0.804,6067.5,8.664644452,-0.14618251,17.42350095,4.077537444,-0.21815601,8.710701938,,,,
878,126,2014,5975.739,0.867,36890017,59,0.813,6493.9,8.695463051,-0.142716302,17.42345153,4.077537444,-0.207024169,8.778618554,,,,
879,126,2015,6205.138,0.873,36971015,58,0.819,6817.5,8.733132938,-0.135819723,17.42564479,4.060443011,-0.199671195,8.827248115,,,,
880,126,2016,6584.914,0.878,37112875,58,0.822,7531.5,8.792536554,-0.130108685,17.4294745,4.060443011,-0.196014884,8.926849504,,,,
881,126,2017,6966.626,0.882,37311863,57,0.824,8186.9,8.848886312,-0.125563223,17.43482188,4.043051268,-0.193584749,9.010290595,,,,
882,126,2018,7363.818,0.885,37587449,58,0.824,8277.3,8.904333827,-0.122167634,17.44218075,4.060443011,-0.193584749,9.021272107,,,,
883,127,2012,169.298,0.693,3716533,40,0.744,100.6,5.131660476,-0.36672528,15.1283018,3.688879454,-0.295714244,4.611152258,,,,
884,127,2013,190.536,0.696,3746058,37,0.747,127.5,5.249841153,-0.362405619,15.13621465,3.610917913,-0.291690094,4.848116365,,,,
885,127,2014,226.324,0.702,3785336,37,0.749,152.7,5.421967601,-0.353821875,15.14664521,3.610917913,-0.289016295,5.028475212,,,,
886,127,2015,254.337,0.707,3828283,37,0.751,179.8,5.538660159,-0.346724613,15.15792696,3.610917913,-0.286349627,5.191845122,,,,
887,127,2016,277.328,0.712,3882481,36,0.749,205.1,5.625200921,-0.339677368,15.17198494,3.583518938,-0.289016295,5.323497665,,,,
888,127,2017,300.647,0.715,3942265,38,0.749,211.64,5.705936819,-0.335472736,15.18726599,3.63758616,-0.289016295,5.354886718,,,,
889,127,2018,346.777,0.718,4003749,38,0.756,233.4,5.848681922,-0.33128571,15.20274173,3.63758616,-0.279713903,5.45275372,,,,
890,128,2012,152.446,0.548,12069179,13,0.311,57.5,5.026810435,-0.601479992,16.30616557,2.564949357,-1.167962367,4.051784948,,,,
891,128,2013,165.646,0.497,12421899,11,0.323,59.1,5.109852981,-0.699165253,16.33497152,2.397895273,-1.130102956,4.079230924,,,,
892,128,2014,179.966,0.548,12794292,11,0.327,68.4,5.192767944,-0.601479992,16.36450969,2.397895273,-1.117795108,4.225372825,,,,
893,128,2015,187.782,0.554,13185766,12,0.333,74.1,5.235281716,-0.590590592,16.39464847,2.48490665,-1.099612789,4.305415532,,,,
894,128,2016,188.488,0.557,13596345,14,0.336,80,5.239034344,-0.585190039,16.42531156,2.63905733,-1.090644119,4.382026635,,,,
895,128,2017,193.488,0.561,14027564,16,0.337,81.3,5.265215495,-0.578034373,16.45653481,2.772588722,-1.087672349,4.398146017,,,,
896,128,2018,211.468,0.556,14480887,16,0.339,83.6,5.354073687,-0.586986985,16.4883402,2.772588722,-1.081755172,4.42604352,,,,
897,129,2012,8.314,0.751,358347,37,0.634,24,2.117940841,-0.286349627,12.78925707,3.610917913,-0.455706325,3.17805383,,,,
898,129,2013,8.973,0.756,361978,36,0.64,24.9,2.194220068,-0.279713903,12.79933872,3.583518938,-0.446287103,3.214867803,,,,
899,129,2014,8.714,0.756,365653,36,0.642,25.2,2.164930928,-0.279713903,12.80944008,3.583518938,-0.443166975,3.226843995,,,,
900,129,2015,7.83,0.751,369348,36,0.658,22.8,2.05796251,-0.286349627,12.81949457,3.583518938,-0.418550348,3.126760536,,,,
901,129,2016,7.068,0.733,373052,45,0.659,25.6,1.955577554,-0.310609577,12.8294731,3.80666249,-0.417031744,3.242592351,,,,
902,129,2017,6.81,0.718,376761,41,0.661,27.8,1.91839212,-0.33128571,12.83936631,3.713572067,-0.414001439,3.325036021,,,,
903,129,2018,6.353,0.722,380500,43,0.661,29.95,1.848927142,-0.32573014,12.84924146,3.761200116,-0.414001439,3.399529325,,,,
904,130,2012,1475.708,0.921,8150488,88,0.854,514.6,7.296893154,-0.082295243,15.91358836,4.477336814,-0.157824085,6.2433899,,,,
905,130,2013,1717.592,0.921,8250182,89,0.907,522.9,7.448678589,-0.082295243,15.92574582,4.48863637,-0.097612829,6.259390241,,,,
906,130,2014,1902.791,0.923,8362604,89,0.909,566,7.551077035,-0.080126044,15.93928042,4.48863637,-0.095410185,6.338594078,,,,
907,130,2015,1851.776,0.927,8481489,89,0.912,648.2,7.523900458,-0.075801713,15.95339658,4.48863637,-0.092115289,6.474199291,,,,
908,130,2016,1799.555,0.928,8618398,88,0.914,678.2,7.495294691,-0.074723546,15.96940978,4.477336814,-0.089924708,6.51944223,,,,
909,130,2017,1767.611,0.931,8764881,84,0.914,705.4,7.477384196,-0.071496002,15.9862635,4.430816799,-0.089924708,6.558765018,,,,
910,130,2018,1833.533,0.932,8896291,85,0.914,744,7.513999986,-0.070422464,16.00114501,4.442651256,-0.089924708,6.612041035,,,,
911,131,2012,2483.299,0.96,5889928,86,0.885,856.6,7.817343197,-0.040821995,15.58875433,4.454347296,-0.122167634,6.752971065,,,,
912,131,2013,2576.64,0.96,5959745,85,0.888,896.7,7.854241504,-0.040821995,15.60053825,4.442651256,-0.118783536,6.798721358,,,,
913,131,2014,2818.084,0.96,6034707,85,0.891,915.8,7.9438125,-0.040821995,15.61303786,4.442651256,-0.115410852,6.819798,,,,
914,131,2015,3017.457,0.963,6105617,86,0.896,930.5,8.012169703,-0.037701867,15.62471973,4.454347296,-0.109814866,6.835722076,,,,
915,131,2016,3102.679,0.962,6174416,86,0.896,920.5,8.040021211,-0.038740828,15.63592486,4.454347296,-0.109814866,6.824917001,,,,
916,131,2017,3132.611,0.959,6234162,85,0.896,988.9,8.049622121,-0.041864204,15.64555473,4.442651256,-0.109814866,6.896593214,,,,
917,131,2018,3295.078,0.965,6282506,85,0.896,1036.2,8.100185119,-0.035627178,15.6532795,4.442651256,-0.109814866,6.943315454,,,,
918,132,2012,41.501,0.514,2090375,22,0.668,24.4,3.725717523,-0.665532014,14.55285403,3.091042453,-0.403467105,3.194583132,,,,
919,132,2013,43.105,0.523,2143012,22,0.667,20.8,3.763639,-0.648173815,14.57772287,3.091042453,-0.404965233,3.034952987,,,,
920,132,2014,43.141,0.52,2199793,22,0.664,21.3,3.764473821,-0.653926467,14.60387382,3.091042453,-0.40947313,3.058707073,,,,
921,132,2015,40.779,0.518,2260776,26,0.663,41.4,3.708167243,-0.657780037,14.63121868,3.258096538,-0.410980289,3.723280881,,,,
922,132,2016,40.732,0.522,2326258,25,0.67,34.4,3.707014024,-0.650087691,14.65977153,3.218875825,-0.400477567,3.538056564,,,,
923,132,2017,44.039,0.526,2396074,21,0.673,43.1,3.785075605,-0.642454066,14.68934212,3.044522438,-0.396009949,3.763522997,,,,
924,132,2018,53.106,0.536,2469421,25,0.673,103.5,3.972289916,-0.623621118,14.71949427,3.218875825,-0.396009949,4.639571613,,,,
925,133,2012,221.449,0.476,13877188,35,0.426,104.3,5.400192315,-0.742337425,16.4457569,3.555348061,-0.853315933,4.647271362,,,,
926,133,2013,246.15,0.481,14639705,33,0.415,106.3,5.505941106,-0.731888009,16.49924792,3.496507561,-0.879476759,4.666265285,,,,
927,133,2014,267.219,0.486,15439583,33,0.418,111.3,5.588068547,-0.721546655,16.55244509,3.496507561,-0.872273846,4.712229258,,,,
928,133,2015,278.754,0.49,16277264,30,0.431,110.4,5.630329672,-0.713349888,16.60527985,3.401197382,-0.841647189,4.704110134,,,,
929,133,2016,285.326,0.495,17152912,32,0.416,123.3,5.653632386,-0.703197516,16.65767851,3.465735903,-0.877070019,4.81462041,,,,
930,133,2017,299.057,0.5,18068061,36,0.417,127.5,5.700634191,-0.693147181,16.70965635,3.583518938,-0.874669057,4.848116365,,,,
931,133,2018,329.458,0.504,19022085,36,0.423,137.8,5.79744888,-0.685179011,16.76111123,3.583518938,-0.8603831,4.925803359,,,,
932,134,2012,702.747,0.744,30828051,37,0.626,2235.4,6.554996941,-0.295714244,17.24393558,3.610917913,-0.468404908,7.712175462,,,,
933,134,2013,774.822,0.745,31477989,35,0.615,2654.7,6.652633326,-0.294371061,17.2647991,3.555348061,-0.486133011,7.884086933,,,,
934,134,2014,850.8,0.748,32127193,35,0.629,2481,6.746177083,-0.290352301,17.28521336,3.555348061,-0.463624022,7.816416984,,,,
935,134,2015,886.411,0.751,32772699,38,0.64,2992.3,6.787180726,-0.286349627,17.30510638,3.63758616,-0.446287103,8.003797601,,,,
936,134,2016,984.904,0.757,33415230,35,0.65,3253,6.892544174,-0.278392026,17.32452234,3.555348061,-0.430782916,8.087332926,,,,
937,134,2017,1119.458,0.762,34051250,37,0.665,3559.2,7.020599919,-0.271808723,17.3433773,3.610917913,-0.407968238,8.177291079,,,,
938,134,2018,1323.059,0.768,34678853,36,0.665,3817.8,7.187701759,-0.263965546,17.36164064,3.583518938,-0.407968238,8.247429619,,,,
939,135,2012,5.566,0.582,322088,33,0.508,5.8,1.716676663,-0.541284831,12.68258008,3.496507561,-0.677273831,1.757857918,,,,
940,135,2013,6.037,0.624,331907,30,0.501,7.9,1.7979072,-0.471604911,12.71261009,3.401197382,-0.691149178,2.066862759,,,,
941,135,2014,6.33,0.61,342118,30,0.498,6,1.845300236,-0.494296322,12.74291099,3.401197382,-0.697155202,1.791759469,,,,
942,135,2015,6.762,0.667,352789,28,0.497,6.2,1.911318704,-0.404965233,12.77362542,3.33220451,-0.699165253,1.824549292,,,,
943,135,2016,7.429,0.668,363957,35,0.495,6.6,2.00539126,-0.403467105,12.80479101,3.555348061,-0.703197516,1.887069649,,,,
944,135,2017,8.693,0.651,375614,38,0.496,7.4,2.162518104,-0.429245637,12.8363173,3.63758616,-0.701179352,2.00148,,,,
945,135,2018,9.272,0.653,387720,35,0.496,7.5,2.226999106,-0.42617815,12.86803871,3.555348061,-0.701179352,2.014903021,,,,
946,136,2012,28.157,0.394,2611032,30,0.483,23.5,3.337795992,-0.93140437,14.7752561,3.401197382,-0.727738625,3.157000421,,,,
947,136,2013,30.871,0.4,2716584,29,0.489,32.7,3.429817232,-0.916290732,14.81488577,3.36729583,-0.71539279,3.487375078,,,,
948,136,2014,33.178,0.405,2825148,29,0.491,28.2,3.501887006,-0.903868212,14.85407131,3.36729583,-0.711311151,3.339321978,,,,
949,136,2015,34.078,0.413,2936586,32,0.499,27.3,3.528652015,-0.884307686,14.89275824,3.465735903,-0.695149183,3.306886702,,,,
950,136,2016,34.418,0.414,3051143,32,0.506,33.8,3.538579683,-0.881889305,14.93102683,3.465735903,-0.68121861,3.520460802,,,,
951,136,2017,35.832,0.415,3168846,32,0.514,51.4,3.578841349,-0.879476759,14.96887804,3.465735903,-0.665532014,3.939638172,,,,
952,136,2018,39.453,0.418,3289910,30,0.514,57.3,3.67511009,-0.872273846,15.00637077,3.401197382,-0.665532014,4.048300624,,,,
953,137,2012,125.671,0.696,7291138,41,0.633,699.9,4.833667381,-0.362405619,15.8021702,3.713572067,-0.457284857,6.550937468,,,,
954,137,2013,142.689,0.698,7392694,41,0.638,735.2,4.960667437,-0.359536176,15.81600277,3.713572067,-0.449416996,6.600142571,,,,
955,137,2014,144.36,0.702,7497753,41,0.64,716.3,4.97231018,-0.353821875,15.83011393,3.713572067,-0.446287103,6.574099074,,,,
956,137,2015,132.413,0.703,7608626,38,0.646,535.9,4.885925826,-0.352398387,15.84479316,3.63758616,-0.436955775,6.283947577,,,,
957,137,2016,120.512,0.703,7725795,41,0.656,572.4,4.791749333,-0.352398387,15.86007529,3.713572067,-0.42159449,6.349838048,,,,
958,137,2017,118.161,0.704,7848144,42,0.659,705.2,4.772048101,-0.350976923,15.87578763,3.737669618,-0.417031744,6.558481451,,,,
959,137,2018,130.771,0.706,7973630,43,0.659,829.9,4.873447702,-0.348140041,15.89165041,3.761200116,-0.417031744,6.721305212,,,,
960,138,2012,1914.683,0.801,53730762,49,0.656,3569.8,7.557307353,-0.221894332,17.79949624,3.891820298,-0.42159449,8.180264851,,,,
961,138,2013,2200.255,0.811,55071747,50,0.686,3779.5,7.696328542,-0.209487225,17.82414738,3.912023005,-0.376877651,8.237347005,,,,
962,138,2014,2346.249,0.816,56438761,50,0.704,3981.1,7.760573162,-0.203340924,17.84866673,3.912023005,-0.350976923,8.289313442,,,,
963,138,2015,2269.92,0.822,57806283,42,0.715,3947.8,7.727499868,-0.196014884,17.87260803,3.737669618,-0.335472736,8.280913741,,,,
964,138,2016,2178.11,0.824,59175037,41,0.71,3028.9,7.686212807,-0.193584749,17.89601034,3.713572067,-0.342490309,8.015954796,,,,
965,138,2017,2200.991,0.832,60537696,40,0.712,3760.1,7.696662992,-0.183922838,17.9187768,3.688879454,-0.339677368,8.232200832,,,,
966,138,2018,2426.224,0.833,61857510,41,0.712,4576.8,7.794091418,-0.182721637,17.94034407,3.713572067,-0.339677368,8.428755343,,,,
967,139,2012,32.648,0.711,2590490,17,0.626,18.2,3.485783598,-0.341082849,14.7673576,2.833213344,-0.468404908,2.901421594,,,,
968,139,2013,33.606,0.724,2658556,17,0.626,19.35,3.514704622,-0.322963887,14.79329368,2.833213344,-0.468404908,2.962692419,,,,
969,139,2014,33.979,0.736,2728846,17,0.627,20.14,3.525742687,-0.30652516,14.81938937,2.833213344,-0.466808738,3.002707887,,,,
970,139,2015,34.185,0.748,2800285,18,0.628,19.85,3.531786951,-0.290352301,14.84523176,2.890371758,-0.465215113,2.988204007,,,,
971,139,2016,36.516,0.759,2872408,22,0.628,20.63,3.597750521,-0.275753502,14.87066126,3.091042453,-0.465215113,3.026746327,,,,
972,139,2017,40.233,0.764,2945220,19,0.628,21.56,3.694687554,-0.26918749,14.89569408,2.944438979,-0.465215113,3.070839746,,,,
973,139,2018,47.553,0.77,3018659,20,0.628,22.13,3.861844878,-0.261364764,14.92032325,2.995732274,-0.465215113,3.096934154,,,,
974,140,2012,147.786,0.424,7058364,29,0.483,119.7,4.995765281,-0.858021824,15.76972385,3.36729583,-0.727738625,4.784988613,,,,
975,140,2013,158.886,0.424,7481010,26,0.489,120.6,5.068186964,-0.858021824,15.82787837,3.258096538,-0.71539279,4.792479284,,,,
